completed,condition,episode_root,first_goals,first_success,method,reused_original_result,seed,selected_attempt,status,steps,success,success_by_1500,success_by_3000,success_by_5000,task,original_episode_root
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20202,"{""blue_at_goal"": 586, ""red_at_goal"": 237, ""success"": 586}",586,SinglePrior_6_xhigh,False,20202,,succeeded,586,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20203,"{""blue_at_goal"": 603, ""red_at_goal"": 246, ""success"": 603}",603,SinglePrior_6_xhigh,False,20203,,succeeded,603,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20204,"{""blue_at_goal"": 597, ""red_at_goal"": 251, ""success"": 597}",597,SinglePrior_6_xhigh,False,20204,,succeeded,597,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20205,"{""blue_at_goal"": 607, ""red_at_goal"": 251, ""success"": 607}",607,SinglePrior_6_xhigh,False,20205,,succeeded,607,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20206,"{""blue_at_goal"": 604, ""red_at_goal"": 261, ""success"": 604}",604,SinglePrior_6_xhigh,False,20206,,succeeded,604,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20207,"{""blue_at_goal"": 615, ""red_at_goal"": 249, ""success"": 615}",615,SinglePrior_6_xhigh,False,20207,,succeeded,615,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20208,"{""blue_at_goal"": 634, ""red_at_goal"": 258, ""success"": 634}",634,SinglePrior_6_xhigh,False,20208,,succeeded,634,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20209,"{""blue_at_goal"": 597, ""red_at_goal"": 257, ""success"": 597}",597,SinglePrior_6_xhigh,False,20209,,succeeded,597,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20210,"{""blue_at_goal"": 628, ""red_at_goal"": 253, ""success"": 628}",628,SinglePrior_6_xhigh,False,20210,,succeeded,628,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20211,"{""blue_at_goal"": 596, ""red_at_goal"": 247, ""success"": 596}",596,SinglePrior_6_xhigh,False,20211,,succeeded,596,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20212,"{""blue_at_goal"": 602, ""red_at_goal"": 252, ""success"": 602}",602,SinglePrior_6_xhigh,False,20212,,succeeded,602,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20213,"{""blue_at_goal"": 605, ""red_at_goal"": 244, ""success"": 605}",605,SinglePrior_6_xhigh,False,20213,,succeeded,605,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20214,"{""blue_at_goal"": 592, ""red_at_goal"": 237, ""success"": 592}",592,SinglePrior_6_xhigh,False,20214,,succeeded,592,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20215,"{""blue_at_goal"": 594, ""red_at_goal"": 237, ""success"": 594}",594,SinglePrior_6_xhigh,False,20215,,succeeded,594,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20216,"{""blue_at_goal"": 604, ""red_at_goal"": 252, ""success"": 604}",604,SinglePrior_6_xhigh,False,20216,,succeeded,604,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20217,"{""blue_at_goal"": 618, ""red_at_goal"": 251, ""success"": 618}",618,SinglePrior_6_xhigh,False,20217,,succeeded,618,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20218,"{""blue_at_goal"": 592, ""red_at_goal"": 252, ""success"": 592}",592,SinglePrior_6_xhigh,False,20218,,succeeded,592,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20219,"{""blue_at_goal"": 607, ""red_at_goal"": 249, ""success"": 607}",607,SinglePrior_6_xhigh,False,20219,,succeeded,607,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20220,"{""blue_at_goal"": 612, ""red_at_goal"": 245, ""success"": 612}",612,SinglePrior_6_xhigh,False,20220,,succeeded,612,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20221,"{""blue_at_goal"": 604, ""red_at_goal"": 246, ""success"": 604}",604,SinglePrior_6_xhigh,False,20221,,succeeded,604,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20222,"{""blue_at_goal"": 606, ""red_at_goal"": 242, ""success"": 606}",606,SinglePrior_6_xhigh,False,20222,,succeeded,606,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20223,"{""blue_at_goal"": 666, ""red_at_goal"": 298, ""success"": 666}",666,SinglePrior_6_xhigh,False,20223,,succeeded,666,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20224,"{""blue_at_goal"": 604, ""red_at_goal"": 265, ""success"": 604}",604,SinglePrior_6_xhigh,False,20224,,succeeded,604,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20225,"{""blue_at_goal"": 619, ""red_at_goal"": 253, ""success"": 619}",619,SinglePrior_6_xhigh,False,20225,,succeeded,619,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20226,"{""blue_at_goal"": 605, ""red_at_goal"": 255, ""success"": 605}",605,SinglePrior_6_xhigh,False,20226,,succeeded,605,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20227,"{""blue_at_goal"": 617, ""red_at_goal"": 262, ""success"": 617}",617,SinglePrior_6_xhigh,False,20227,,succeeded,617,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20228,"{""blue_at_goal"": 607, ""red_at_goal"": 257, ""success"": 607}",607,SinglePrior_6_xhigh,False,20228,,succeeded,607,True,True,True,True,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/ID/20229,"{""blue_at_goal"": 619, ""red_at_goal"": 251, ""success"": 619}",619,SinglePrior_6_xhigh,False,20229,,succeeded,619,True,True,True,True,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30200,{},,SinglePrior_6_xhigh,False,30200,,physical_budget_exhausted,5000,False,False,False,False,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30201,"{""red_at_goal"": 259}",,SinglePrior_6_xhigh,False,30201,,physical_budget_exhausted,5000,False,False,False,False,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30202,{},,SinglePrior_6_xhigh,False,30202,,physical_budget_exhausted,5000,False,False,False,False,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30203,"{""blue_at_goal"": 4323, ""red_at_goal"": 3451, ""success"": 4323}",4323,SinglePrior_6_xhigh,False,30203,,succeeded,4323,True,False,False,True,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30204,"{""red_at_goal"": 325}",,SinglePrior_6_xhigh,False,30204,,physical_budget_exhausted,5000,False,False,False,False,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30205,"{""blue_at_goal"": 660, ""red_at_goal"": 260, ""success"": 660}",660,SinglePrior_6_xhigh,False,30205,,succeeded,660,True,True,True,True,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30206,"{""red_at_goal"": 4700}",,SinglePrior_6_xhigh,False,30206,,physical_budget_exhausted,5000,False,False,False,False,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30207,"{""red_at_goal"": 301}",,SinglePrior_6_xhigh,False,30207,,physical_budget_exhausted,5000,False,False,False,False,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30208,"{""red_at_goal"": 533}",,SinglePrior_6_xhigh,False,30208,,physical_budget_exhausted,5000,False,False,False,False,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30209,{},,SinglePrior_6_xhigh,False,30209,,physical_budget_exhausted,5000,False,False,False,False,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30210,"{""red_at_goal"": 334}",,SinglePrior_6_xhigh,False,30210,,physical_budget_exhausted,5000,False,False,False,False,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30211,"{""blue_at_goal"": 989, ""red_at_goal"": 251, ""success"": 989}",989,SinglePrior_6_xhigh,False,30211,,succeeded,989,True,True,True,True,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30212,"{""red_at_goal"": 335}",,SinglePrior_6_xhigh,False,30212,,physical_budget_exhausted,5000,False,False,False,False,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30213,"{""red_at_goal"": 1693}",,SinglePrior_6_xhigh,False,30213,,physical_budget_exhausted,5000,False,False,False,False,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30214,{},,SinglePrior_6_xhigh,False,30214,,physical_budget_exhausted,5000,False,False,False,False,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30215,"{""red_at_goal"": 340}",,SinglePrior_6_xhigh,False,30215,,physical_budget_exhausted,5000,False,False,False,False,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30216,"{""blue_at_goal"": 817, ""red_at_goal"": 252, ""success"": 817}",817,SinglePrior_6_xhigh,False,30216,,succeeded,817,True,True,True,True,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30217,"{""red_at_goal"": 341}",,SinglePrior_6_xhigh,False,30217,,physical_budget_exhausted,5000,False,False,False,False,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30218,"{""blue_at_goal"": 662, ""red_at_goal"": 271, ""success"": 662}",662,SinglePrior_6_xhigh,False,30218,,succeeded,662,True,True,True,True,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30219,"{""blue_at_goal"": 1101, ""red_at_goal"": 249, ""success"": 1101}",1101,SinglePrior_6_xhigh,False,30219,,succeeded,1101,True,True,True,True,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30220,"{""blue_at_goal"": 850, ""red_at_goal"": 258, ""success"": 850}",850,SinglePrior_6_xhigh,False,30220,,succeeded,850,True,True,True,True,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30221,"{""red_at_goal"": 343}",,SinglePrior_6_xhigh,False,30221,,physical_budget_exhausted,5000,False,False,False,False,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30222,"{""red_at_goal"": 358}",,SinglePrior_6_xhigh,False,30222,,physical_budget_exhausted,5000,False,False,False,False,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30223,{},,SinglePrior_6_xhigh,False,30223,,physical_budget_exhausted,5000,False,False,False,False,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30224,"{""blue_at_goal"": 3693, ""red_at_goal"": 342, ""success"": 3693}",3693,SinglePrior_6_xhigh,False,30224,,succeeded,3693,True,False,False,True,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30225,"{""blue_at_goal"": 1502, ""red_at_goal"": 251, ""success"": 1502}",1502,SinglePrior_6_xhigh,False,30225,,succeeded,1502,True,False,True,True,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30226,"{""blue_at_goal"": 2186, ""red_at_goal"": 1454, ""success"": 2186}",2186,SinglePrior_6_xhigh,False,30226,,succeeded,2186,True,False,True,True,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30227,"{""blue_at_goal"": 1025, ""red_at_goal"": 450, ""success"": 1025}",1025,SinglePrior_6_xhigh,False,30227,,succeeded,1025,True,True,True,True,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30228,"{""blue_at_goal"": 857, ""red_at_goal"": 258, ""success"": 857}",857,SinglePrior_6_xhigh,False,30228,,succeeded,857,True,True,True,True,unstack_sort,
True,OOD,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/unstack_sort/evaluation/SinglePrior_6_xhigh/OOD/30229,{},,SinglePrior_6_xhigh,False,30229,,physical_budget_exhausted,5000,False,False,False,False,unstack_sort,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/tray_pack/evaluation/SinglePrior_6_xhigh/ID/20300,"{""blue_at_goal"": 665, ""red_at_goal"": 273, ""success"": 665}",665,SinglePrior_6_xhigh,False,20300,,succeeded,665,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/tray_pack/evaluation/SinglePrior_6_xhigh/ID/20301,"{""blue_at_goal"": 655, ""red_at_goal"": 276, ""success"": 655}",655,SinglePrior_6_xhigh,False,20301,,succeeded,655,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/tray_pack/evaluation/SinglePrior_6_xhigh/ID/20302,"{""blue_at_goal"": 646, ""red_at_goal"": 288, ""success"": 646}",646,SinglePrior_6_xhigh,False,20302,,succeeded,646,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/tray_pack/evaluation/SinglePrior_6_xhigh/ID/20303,"{""blue_at_goal"": 654, ""red_at_goal"": 296, ""success"": 654}",654,SinglePrior_6_xhigh,False,20303,,succeeded,654,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/tray_pack/evaluation/SinglePrior_6_xhigh/ID/20304,"{""blue_at_goal"": 638, ""red_at_goal"": 282, ""success"": 638}",638,SinglePrior_6_xhigh,False,20304,,succeeded,638,True,True,True,True,tray_pack,
True,ID,/home/users/oscar/agent_learning/Agent-Prior-for-Policy-Training/runs/exp2/single_policy_astra_xhigh/tray_pack/evaluation/SinglePrior_6_xhigh/ID/20305,"{""blue_at_goal"": 633, ""red_at_goal"": 271, ""success"": 633}",633,SinglePrior_6_xhigh,False,20305,,succeeded,633,True,True,True,True,tray_pack,
